NUM_OF_CORE,MORSEL_SIZE,cols,recSize,TimeTaken
16,8144244,9,1044,44.93750
18,1044,9,1044,36.22222
18,209844,9,1044,40.72222
18,418644,9,1044,36.72222
18,627444,9,1044,37.77778
18,836244,9,1044,37.94444
18,1045044,9,1044,34.77778
18,1253844,9,1044,44.55556
18,1462644,9,1044,41.83333
18,1671444,9,1044,40.11111
18,1880244,9,1044,37.33333
18,2089044,9,1044,37.66667
18,2297844,9,1044,41.72222
18,2506644,9,1044,37.83333
18,2715444,9,1044,36.72222
18,2924244,9,1044,38.77778
18,3133044,9,1044,38.11111
18,3341844,9,1044,41.72222
18,3550644,9,1044,37.94444
18,3759444,9,1044,38.61111
18,3968244,9,1044,37.38889
18,4177044,9,1044,36.33333
18,4385844,9,1044,38.94444
18,4594644,9,1044,40.83333
18,4803444,9,1044,38.61111
18,5012244,9,1044,40.11111
18,5221044,9,1044,39.33333
18,5429844,9,1044,37.94444
18,5638644,9,1044,37.66667
18,5847444,9,1044,41.61111
18,6056244,9,1044,43.77778
18,6265044,9,1044,43.33333
18,6473844,9,1044,44.66667
18,6682644,9,1044,41.00000
18,6891444,9,1044,36.94444
18,7100244,9,1044,36.16667
18,7309044,9,1044,42.16667
18,7517844,9,1044,38.83333
18,7726644,9,1044,36.44444
18,7935444,9,1044,40.00000
18,8144244,9,1044,37.72222
20,1044,9,1044,36.05000
20,209844,9,1044,36.10000
20,418644,9,1044,38.25000
20,627444,9,1044,35.25000
20,836244,9,1044,37.15000
20,1045044,9,1044,37.30000
20,1253844,9,1044,41.10000
20,1462644,9,1044,34.20000
20,1671444,9,1044,36.30000
20,1880244,9,1044,35.40000
20,2089044,9,1044,39.00000
20,2297844,9,1044,36.25000
20,2506644,9,1044,38.20000
20,2715444,9,1044,36.65000
20,2924244,9,1044,39.20000
20,3133044,9,1044,33.80000
20,3341844,9,1044,35.60000
20,3550644,9,1044,38.40000
20,3759444,9,1044,36.05000
20,3968244,9,1044,36.20000
20,4177044,9,1044,33.60000
20,4385844,9,1044,34.00000
20,4594644,9,1044,37.20000
20,4803444,9,1044,33.75000
20,5012244,9,1044,36.00000
20,5221044,9,1044,35.45000
20,5429844,9,1044,35.20000
20,5638644,9,1044,37.10000
20,5847444,9,1044,33.85000
20,6056244,9,1044,35.70000
20,6265044,9,1044,37.30000
20,6473844,9,1044,40.20000
20,6682644,9,1044,38.45000
20,6891444,9,1044,36.40000
20,7100244,9,1044,37.65000
20,7309044,9,1044,33.45000
20,7517844,9,1044,39.65000
20,7726644,9,1044,34.35000
20,7935444,9,1044,35.00000
20,8144244,9,1044,35.80000
22,1044,9,1044,28.68182
22,209844,9,1044,32.27273
22,418644,9,1044,33.63636
22,627444,9,1044,32.90909
22,836244,9,1044,36.59091
22,1045044,9,1044,33.04546
22,1253844,9,1044,36.45454
22,1462644,9,1044,33.86364
22,1671444,9,1044,34.90909
22,1880244,9,1044,36.54546
22,2089044,9,1044,35.81818
22,2297844,9,1044,35.72727
22,2506644,9,1044,39.18182
22,2715444,9,1044,35.68182
22,2924244,9,1044,31.09091
22,3133044,9,1044,34.22727
22,3341844,9,1044,33.50000
22,3550644,9,1044,35.22727
22,3759444,9,1044,34.81818
22,3968244,9,1044,36.09091
22,4177044,9,1044,33.18182
22,4385844,9,1044,33.72727
22,4594644,9,1044,34.59091
22,4803444,9,1044,36.00000
22,5012244,9,1044,34.18182
22,5221044,9,1044,32.77273
22,5429844,9,1044,36.68182
22,5638644,9,1044,34.40909
22,5847444,9,1044,31.72727
22,6056244,9,1044,34.54546
22,6265044,9,1044,33.77273
22,6473844,9,1044,31.90909
22,6682644,9,1044,36.04546
22,6891444,9,1044,36.22727
22,7100244,9,1044,34.81818
22,7309044,9,1044,33.95454
22,7517844,9,1044,32.81818
22,7726644,9,1044,36.95454
22,7935444,9,1044,32.36364
22,8144244,9,1044,36.27273
24,1044,9,1044,30.87500
24,209844,9,1044,32.58333
24,418644,9,1044,31.54167
24,627444,9,1044,36.45833
24,836244,9,1044,32.33333
24,1045044,9,1044,31.66667
24,1253844,9,1044,35.54167
24,1462644,9,1044,31.50000
24,1671444,9,1044,32.33333
24,1880244,9,1044,34.87500
24,2089044,9,1044,31.25000
24,2297844,9,1044,32.04167
24,2506644,9,1044,33.54167
24,2715444,9,1044,31.41667
24,2924244,9,1044,34.45833
24,3133044,9,1044,35.37500
24,3341844,9,1044,37.41667
24,3550644,9,1044,36.95833
24,3759444,9,1044,31.70833
24,3968244,9,1044,30.50000
24,4177044,9,1044,31.12500
24,4385844,9,1044,35.25000
24,4594644,9,1044,38.54167
24,4803444,9,1044,34.45833
24,5012244,9,1044,34.50000
24,5221044,9,1044,31.87500
24,5429844,9,1044,34.75000
24,5638644,9,1044,34.79167
24,5847444,9,1044,34.75000
24,6056244,9,1044,34.45833
24,6265044,9,1044,36.08333
24,6473844,9,1044,34.29167
24,6682644,9,1044,32.66667
24,6891444,9,1044,33.20833
24,7100244,9,1044,30.87500
24,7309044,9,1044,33.75000
24,7517844,9,1044,30.70833
24,7726644,9,1044,36.79167
24,7935444,9,1044,32.87500
24,8144244,9,1044,30.79167
26,1044,9,1044,30.73077
26,209844,9,1044,35.80769
26,418644,9,1044,31.84615
26,627444,9,1044,32.73077
26,836244,9,1044,32.50000
26,1045044,9,1044,31.84615
26,1253844,9,1044,31.61539
26,1462644,9,1044,34.61538
26,1671444,9,1044,36.30769
26,1880244,9,1044,33.76923
26,2089044,9,1044,31.61539
26,2297844,9,1044,32.84615
26,2506644,9,1044,30.30769
26,2715444,9,1044,32.73077
26,2924244,9,1044,34.30769
26,3133044,9,1044,32.53846
26,3341844,9,1044,31.88461
26,3550644,9,1044,32.46154
26,3759444,9,1044,32.11538
26,3968244,9,1044,30.84615
26,4177044,9,1044,34.92308
26,4385844,9,1044,29.76923
26,4594644,9,1044,31.46154
26,4803444,9,1044,31.38461
26,5012244,9,1044,30.30769
26,5221044,9,1044,33.73077
26,5429844,9,1044,32.50000
26,5638644,9,1044,33.19231
26,5847444,9,1044,35.07692
26,6056244,9,1044,33.65385
26,6265044,9,1044,31.73077
26,6473844,9,1044,32.23077
26,6682644,9,1044,34.92308
26,6891444,9,1044,33.26923
26,7100244,9,1044,30.53846
26,7309044,9,1044,34.42308
26,7517844,9,1044,30.00000
26,7726644,9,1044,32.96154
26,7935444,9,1044,36.07692
26,8144244,9,1044,35.65385
28,1044,9,1044,28.85714
28,209844,9,1044,29.89286
28,418644,9,1044,28.53572
28,627444,9,1044,32.00000
28,836244,9,1044,31.85714
28,1045044,9,1044,30.57143
28,1253844,9,1044,30.64286
28,1462644,9,1044,33.57143
28,1671444,9,1044,30.42857
28,1880244,9,1044,32.21429
28,2089044,9,1044,32.85714
28,2297844,9,1044,35.53571
28,2506644,9,1044,30.42857
28,2715444,9,1044,32.53571
28,2924244,9,1044,33.10714
28,3133044,9,1044,30.78572
28,3341844,9,1044,30.35714
28,3550644,9,1044,31.35714
28,3759444,9,1044,36.96429
28,3968244,9,1044,32.78571
28,4177044,9,1044,28.71428
28,4385844,9,1044,30.32143
28,4594644,9,1044,34.10714
28,4803444,9,1044,29.00000
28,5012244,9,1044,32.07143
28,5221044,9,1044,34.53571
28,5429844,9,1044,30.60714
28,5638644,9,1044,37.46429
28,5847444,9,1044,31.39286
28,6056244,9,1044,35.64286
28,6265044,9,1044,35.14286
28,6473844,9,1044,31.78572
28,6682644,9,1044,34.39286
28,6891444,9,1044,32.82143
28,7100244,9,1044,29.39286
28,7309044,9,1044,30.50000
28,7517844,9,1044,37.07143
28,7726644,9,1044,34.67857
28,7935444,9,1044,32.53571
28,8144244,9,1044,30.82143
30,1044,9,1044,29.06667
30,209844,9,1044,33.36666
30,418644,9,1044,29.83333
30,627444,9,1044,32.20000
30,836244,9,1044,30.26667
30,1045044,9,1044,30.56667
30,1253844,9,1044,32.86666
30,1462644,9,1044,29.36667
30,1671444,9,1044,31.06667
30,1880244,9,1044,33.20000
30,2089044,9,1044,29.80000
30,2297844,9,1044,29.66667
30,2506644,9,1044,31.90000
30,2715444,9,1044,34.53333
30,2924244,9,1044,30.53333
30,3133044,9,1044,32.50000
30,3341844,9,1044,36.63334
30,3550644,9,1044,32.50000
30,3759444,9,1044,32.70000
30,3968244,9,1044,34.43333
30,4177044,9,1044,32.60000
30,4385844,9,1044,32.20000
30,4594644,9,1044,32.90000
30,4803444,9,1044,32.83333
30,5012244,9,1044,30.40000
30,5221044,9,1044,34.10000
30,5429844,9,1044,30.10000
30,5638644,9,1044,31.66667
30,5847444,9,1044,30.43333
30,6056244,9,1044,30.56667
30,6265044,9,1044,32.10000
30,6473844,9,1044,32.40000
30,6682644,9,1044,38.13334
30,6891444,9,1044,29.70000
30,7100244,9,1044,30.50000
30,7309044,9,1044,31.93333
30,7517844,9,1044,31.53333
30,7726644,9,1044,34.13334
30,7935444,9,1044,30.86667
30,8144244,9,1044,33.73333
32,1044,9,1044,24.06250
32,209844,9,1044,31.87500
32,418644,9,1044,31.37500
32,627444,9,1044,30.96875
32,836244,9,1044,30.53125
32,1045044,9,1044,35.93750
32,1253844,9,1044,32.21875
32,1462644,9,1044,32.25000
32,1671444,9,1044,33.93750
32,1880244,9,1044,31.28125
32,2089044,9,1044,34.96875
32,2297844,9,1044,30.81250
32,2506644,9,1044,32.00000
32,2715444,9,1044,30.03125
32,2924244,9,1044,29.84375
32,3133044,9,1044,30.87500
32,3341844,9,1044,30.06250
32,3550644,9,1044,36.87500
32,3759444,9,1044,38.68750
32,3968244,9,1044,31.53125
32,4177044,9,1044,31.90625
32,4385844,9,1044,30.15625
32,4594644,9,1044,34.84375
32,4803444,9,1044,29.75000
32,5012244,9,1044,31.93750
32,5221044,9,1044,30.31250
32,5429844,9,1044,30.31250
32,5638644,9,1044,29.25000
32,5847444,9,1044,31.18750
32,6056244,9,1044,32.34375
32,6265044,9,1044,31.40625
32,6473844,9,1044,31.34375
32,6682644,9,1044,33.56250
32,6891444,9,1044,30.87500
32,7100244,9,1044,28.18750
32,7309044,9,1044,30.12500
32,7517844,9,1044,34.46875
32,7726644,9,1044,32.87500
32,7935444,9,1044,31.65625
32,8144244,9,1044,31.40625
34,1044,9,1044,24.32353
34,209844,9,1044,35.64706
34,418644,9,1044,32.23529
34,627444,9,1044,32.64706
34,836244,9,1044,32.94118
34,1045044,9,1044,32.29412
34,1253844,9,1044,31.58824
34,1462644,9,1044,31.97059
34,1671444,9,1044,31.29412
34,1880244,9,1044,34.38235
34,2089044,9,1044,29.32353
34,2297844,9,1044,29.38235
34,2506644,9,1044,28.88235
34,2715444,9,1044,29.17647
34,2924244,9,1044,32.91177
34,3133044,9,1044,28.70588
34,3341844,9,1044,29.88235
34,3550644,9,1044,35.17647
34,3759444,9,1044,29.67647
34,3968244,9,1044,31.44118
34,4177044,9,1044,30.08824
34,4385844,9,1044,33.97059
34,4594644,9,1044,30.38235
34,4803444,9,1044,32.76471
34,5012244,9,1044,31.82353
34,5221044,9,1044,34.08823
34,5429844,9,1044,31.14706
34,5638644,9,1044,35.88235
34,5847444,9,1044,33.02941
34,6056244,9,1044,30.52941
34,6265044,9,1044,34.00000
34,6473844,9,1044,32.20588
34,6682644,9,1044,29.11765
34,6891444,9,1044,31.55882
34,7100244,9,1044,29.82353
34,7309044,9,1044,31.23529
34,7517844,9,1044,30.29412
34,7726644,9,1044,29.82353
34,7935444,9,1044,33.73529
34,8144244,9,1044,31.47059
36,1044,9,1044,23.44444
36,209844,9,1044,38.72222
36,418644,9,1044,29.25000
36,627444,9,1044,30.38889
36,836244,9,1044,34.27778
36,1045044,9,1044,31.27778
36,1253844,9,1044,31.38889
36,1462644,9,1044,32.36111
36,1671444,9,1044,31.08333
36,1880244,9,1044,31.05556
36,2089044,9,1044,32.19444
36,2297844,9,1044,30.94444
36,2506644,9,1044,33.11111
36,2715444,9,1044,30.75000
36,2924244,9,1044,30.27778
36,3133044,9,1044,30.25000
36,3341844,9,1044,36.75000
36,3550644,9,1044,30.80556
36,3759444,9,1044,34.30556
36,3968244,9,1044,32.41667
36,4177044,9,1044,35.69444
36,4385844,9,1044,36.11111
36,4594644,9,1044,33.97222
36,4803444,9,1044,29.19444
36,5012244,9,1044,33.69444
36,5221044,9,1044,29.58333
36,5429844,9,1044,29.77778
36,5638644,9,1044,29.19444
36,5847444,9,1044,31.19444
36,6056244,9,1044,34.66667
36,6265044,9,1044,33.75000
36,6473844,9,1044,29.66667
36,6682644,9,1044,31.38889
36,6891444,9,1044,31.91667
36,7100244,9,1044,34.36111
36,7309044,9,1044,30.11111
36,7517844,9,1044,31.02778
36,7726644,9,1044,32.88889
36,7935444,9,1044,34.66667
36,8144244,9,1044,37.38889
38,1044,9,1044,24.13158
38,209844,9,1044,35.84211
38,418644,9,1044,29.73684
38,627444,9,1044,32.81579
38,836244,9,1044,30.44737
38,1045044,9,1044,31.02632
38,1253844,9,1044,32.50000
38,1462644,9,1044,31.55263
38,1671444,9,1044,30.05263
38,1880244,9,1044,34.47368
38,2089044,9,1044,31.47368
38,2297844,9,1044,32.36842
38,2506644,9,1044,30.39474
38,2715444,9,1044,31.28947
38,2924244,9,1044,30.36842
38,3133044,9,1044,31.81579
38,3341844,9,1044,32.71053
38,3550644,9,1044,31.13158
38,3759444,9,1044,30.81579
38,3968244,9,1044,31.21053
38,4177044,9,1044,29.15789
38,4385844,9,1044,37.52632
38,4594644,9,1044,29.81579
38,4803444,9,1044,30.18421
38,5012244,9,1044,31.60526
38,5221044,9,1044,29.39474
38,5429844,9,1044,31.05263
38,5638644,9,1044,31.52632
38,5847444,9,1044,32.07895
38,6056244,9,1044,33.34211
38,6265044,9,1044,34.23684
38,6473844,9,1044,35.05263
38,6682644,9,1044,31.60526
38,6891444,9,1044,39.34211
38,7100244,9,1044,33.86842
38,7309044,9,1044,30.23684
38,7517844,9,1044,33.44737
38,7726644,9,1044,33.36842
38,7935444,9,1044,31.05263
38,8144244,9,1044,34.00000
40,1044,9,1044,22.95000
40,209844,9,1044,40.02500
40,418644,9,1044,35.47500
40,627444,9,1044,30.45000
40,836244,9,1044,29.75000
40,1045044,9,1044,30.20000
40,1253844,9,1044,32.22500
40,1462644,9,1044,33.62500
40,1671444,9,1044,30.47500
40,1880244,9,1044,34.25000
40,2089044,9,1044,33.37500
40,2297844,9,1044,30.35000
40,2506644,9,1044,34.75000
40,2715444,9,1044,32.72500
40,2924244,9,1044,28.52500
40,3133044,9,1044,31.50000
40,3341844,9,1044,33.12500
40,3550644,9,1044,30.32500
40,3759444,9,1044,33.05000
40,3968244,9,1044,31.42500
40,4177044,9,1044,40.72500
40,4385844,9,1044,31.52500
40,4594644,9,1044,29.32500
40,4803444,9,1044,30.12500
40,5012244,9,1044,31.97500
40,5221044,9,1044,29.02500
40,5429844,9,1044,32.80000
40,5638644,9,1044,30.57500
40,5847444,9,1044,32.42500
40,6056244,9,1044,30.40000
40,6265044,9,1044,36.42500
40,6473844,9,1044,28.87500
40,6682644,9,1044,29.80000
40,6891444,9,1044,36.37500
40,7100244,9,1044,33.77500
40,7309044,9,1044,29.90000
40,7517844,9,1044,30.25000
40,7726644,9,1044,30.15000
40,7935444,9,1044,40.67500
40,8144244,9,1044,31.85000
42,1044,9,1044,21.04762
42,209844,9,1044,38.92857
42,418644,9,1044,37.11905
42,627444,9,1044,32.45238
42,836244,9,1044,34.52381
42,1045044,9,1044,30.76191
42,1253844,9,1044,31.35714
42,1462644,9,1044,31.40476
42,1671444,9,1044,31.26191
42,1880244,9,1044,33.61905
42,2089044,9,1044,32.45238
42,2297844,9,1044,36.40476
42,2506644,9,1044,37.76191
42,2715444,9,1044,30.52381
42,2924244,9,1044,32.11905
42,3133044,9,1044,31.30952
42,3341844,9,1044,31.38095
42,3550644,9,1044,36.40476
42,3759444,9,1044,32.19048
42,3968244,9,1044,31.85714
42,4177044,9,1044,31.02381
42,4385844,9,1044,31.85714
42,4594644,9,1044,31.19048
42,4803444,9,1044,32.80952
42,5012244,9,1044,32.71429
42,5221044,9,1044,36.00000
42,5429844,9,1044,32.59524
42,5638644,9,1044,33.83333
42,5847444,9,1044,32.19048
42,6056244,9,1044,31.54762
42,6265044,9,1044,36.11905
42,6473844,9,1044,35.80952
42,6682644,9,1044,35.69048
42,6891444,9,1044,35.78571
42,7100244,9,1044,31.00000
42,7309044,9,1044,30.04762
42,7517844,9,1044,34.07143
42,7726644,9,1044,33.97619
42,7935444,9,1044,34.92857
42,8144244,9,1044,31.40476
44,1044,9,1044,22.18182
44,209844,9,1044,40.70454
44,418644,9,1044,34.65909
44,627444,9,1044,30.59091
44,836244,9,1044,34.27273
44,1045044,9,1044,34.18182
44,1253844,9,1044,33.31818
44,1462644,9,1044,32.13636
44,1671444,9,1044,33.06818
44,1880244,9,1044,31.52273
44,2089044,9,1044,31.52273
44,2297844,9,1044,34.56818
44,2506644,9,1044,31.59091
44,2715444,9,1044,34.59091
44,2924244,9,1044,37.43182
44,3133044,9,1044,32.45454
44,3341844,9,1044,31.54545
44,3550644,9,1044,31.93182
44,3759444,9,1044,35.70454
44,3968244,9,1044,37.18182
44,4177044,9,1044,31.06818
44,4385844,9,1044,31.61364
44,4594644,9,1044,37.13636
44,4803444,9,1044,35.93182
44,5012244,9,1044,30.09091
44,5221044,9,1044,31.38636
44,5429844,9,1044,34.27273
44,5638644,9,1044,33.04546
44,5847444,9,1044,30.06818
44,6056244,9,1044,32.43182
44,6265044,9,1044,34.20454
44,6473844,9,1044,35.75000
44,6682644,9,1044,34.13636
44,6891444,9,1044,30.47727
44,7100244,9,1044,29.90909
44,7309044,9,1044,32.56818
44,7517844,9,1044,32.81818
44,7726644,9,1044,30.90909
44,7935444,9,1044,29.86364
44,8144244,9,1044,32.95454
46,1044,9,1044,22.63043
46,209844,9,1044,42.34783
46,418644,9,1044,41.78261
46,627444,9,1044,32.06522
46,836244,9,1044,33.45652
46,1045044,9,1044,34.28261
46,1253844,9,1044,37.00000
46,1462644,9,1044,36.45652
46,1671444,9,1044,33.02174
46,1880244,9,1044,31.30435
46,2089044,9,1044,36.26087
46,2297844,9,1044,37.06522
46,2506644,9,1044,32.36956
46,2715444,9,1044,34.17391
46,2924244,9,1044,36.84783
46,3133044,9,1044,31.89130
46,3341844,9,1044,33.50000
46,3550644,9,1044,32.76087
46,3759444,9,1044,29.91304
46,3968244,9,1044,38.04348
46,4177044,9,1044,31.80435
46,4385844,9,1044,33.76087
46,4594644,9,1044,39.69565
46,4803444,9,1044,35.41304
46,5012244,9,1044,31.65217
46,5221044,9,1044,29.06522
46,5429844,9,1044,35.47826
46,5638644,9,1044,30.45652
46,5847444,9,1044,32.84783
46,6056244,9,1044,38.17391
46,6265044,9,1044,31.50000
46,6473844,9,1044,38.19565
46,6682644,9,1044,38.60870
46,6891444,9,1044,39.76087
46,7100244,9,1044,36.04348
46,7309044,9,1044,35.15217
46,7517844,9,1044,33.84783
46,7726644,9,1044,33.84783
46,7935444,9,1044,35.95652
46,8144244,9,1044,39.54348
48,1044,9,1044,23.83333
48,209844,9,1044,47.06250
48,418644,9,1044,42.79167
48,627444,9,1044,34.25000
48,836244,9,1044,34.10417
48,1045044,9,1044,32.72917
48,1253844,9,1044,39.62500
48,1462644,9,1044,34.87500
48,1671444,9,1044,31.83333
48,1880244,9,1044,32.50000
48,2089044,9,1044,41.31250
48,2297844,9,1044,35.45833
48,2506644,9,1044,39.97917
48,2715444,9,1044,34.12500
48,2924244,9,1044,36.16667
48,3133044,9,1044,37.54167
48,3341844,9,1044,33.29167
48,3550644,9,1044,32.31250
48,3759444,9,1044,36.18750
48,3968244,9,1044,40.43750
48,4177044,9,1044,49.27083
48,4385844,9,1044,39.52083
48,4594644,9,1044,38.68750
48,4803444,9,1044,34.29167
48,5012244,9,1044,32.87500
48,5221044,9,1044,34.00000
48,5429844,9,1044,40.60417
48,5638644,9,1044,37.22917
48,5847444,9,1044,35.31250
48,6056244,9,1044,40.66667
48,6265044,9,1044,37.35417
48,6473844,9,1044,38.14583
48,6682644,9,1044,33.95833
48,6891444,9,1044,37.56250
48,7100244,9,1044,33.81250
48,7309044,9,1044,36.10417
48,7517844,9,1044,36.62500
48,7726644,9,1044,37.68750
48,7935444,9,1044,32.00000
48,8144244,9,1044,31.06250
2,1304,11,1304,258.00000
2,262104,11,1304,263.50000
2,522904,11,1304,263.00000
2,783704,11,1304,262.50000
2,1044504,11,1304,256.50000
2,1305304,11,1304,260.50000
2,1566104,11,1304,256.50000
2,1826904,11,1304,255.50000
2,2087704,11,1304,260.50000
2,2348504,11,1304,252.50000
2,2609304,11,1304,258.00000
2,2870104,11,1304,252.50000
2,3130904,11,1304,276.00000
2,3391704,11,1304,254.00000
2,3652504,11,1304,260.00000
2,3913304,11,1304,266.50000
2,4174104,11,1304,254.50000
2,4434904,11,1304,276.50000
2,4695704,11,1304,255.00000
2,4956504,11,1304,266.00000
2,5217304,11,1304,259.00000
2,5478104,11,1304,270.00000
2,5738904,11,1304,261.00000
2,5999704,11,1304,260.50000
2,6260504,11,1304,260.00000
2,6521304,11,1304,260.00000
2,6782104,11,1304,259.50000
2,7042904,11,1304,264.00000
2,7303704,11,1304,252.50000
2,7564504,11,1304,254.50000
2,7825304,11,1304,264.50000
2,8086104,11,1304,263.00000
2,8346904,11,1304,254.50000
2,8607704,11,1304,271.00000
2,8868504,11,1304,254.50000
2,9129304,11,1304,275.00000
2,9390104,11,1304,259.00000
2,9650904,11,1304,261.50000
2,9911704,11,1304,275.50000
2,10172504,11,1304,256.50000
4,1304,11,1304,141.75000
4,262104,11,1304,154.25000
4,522904,11,1304,131.75000
4,783704,11,1304,133.00000
4,1044504,11,1304,136.50000
4,1305304,11,1304,139.00000
4,1566104,11,1304,139.75000
4,1826904,11,1304,133.00000
4,2087704,11,1304,137.25000
4,2348504,11,1304,139.50000
4,2609304,11,1304,138.00000
4,2870104,11,1304,138.75000
4,3130904,11,1304,137.75000
4,3391704,11,1304,133.75000
4,3652504,11,1304,135.25000
4,3913304,11,1304,139.75000
4,4174104,11,1304,129.25000
4,4434904,11,1304,138.50000
4,4695704,11,1304,136.75000
4,4956504,11,1304,137.00000
4,5217304,11,1304,134.25000
4,5478104,11,1304,140.00000
4,5738904,11,1304,133.25000
4,5999704,11,1304,139.75000
4,6260504,11,1304,137.50000
4,6521304,11,1304,136.00000
4,6782104,11,1304,139.75000
4,7042904,11,1304,138.25000
4,7303704,11,1304,134.50000
4,7564504,11,1304,141.75000
4,7825304,11,1304,138.00000
4,8086104,11,1304,137.00000
4,8346904,11,1304,143.75000
4,8607704,11,1304,133.75000
4,8868504,11,1304,141.25000
4,9129304,11,1304,138.75000
4,9390104,11,1304,141.25000
4,9650904,11,1304,135.25000
4,9911704,11,1304,141.75000
4,10172504,11,1304,137.50000
6,1304,11,1304,97.00000
6,262104,11,1304,96.00000
6,522904,11,1304,94.66666
6,783704,11,1304,93.66666
6,1044504,11,1304,92.00000
6,1305304,11,1304,93.83334
6,1566104,11,1304,95.50000
6,1826904,11,1304,95.00000
6,2087704,11,1304,94.16666
6,2348504,11,1304,92.16666
6,2609304,11,1304,101.00000
6,2870104,11,1304,99.66666
6,3130904,11,1304,93.66666
6,3391704,11,1304,93.16666
6,3652504,11,1304,92.83334
6,3913304,11,1304,97.16666
6,4174104,11,1304,101.33334
6,4434904,11,1304,98.00000
6,4695704,11,1304,97.66666
6,4956504,11,1304,92.66666
6,5217304,11,1304,92.33334
6,5478104,11,1304,95.83334
6,5738904,11,1304,94.50000
6,5999704,11,1304,96.83334
6,6260504,11,1304,96.00000
6,6521304,11,1304,96.50000
6,6782104,11,1304,96.66666
6,7042904,11,1304,90.83334
6,7303704,11,1304,94.66666
6,7564504,11,1304,92.50000
6,7825304,11,1304,93.50000
6,8086104,11,1304,100.66666
6,8346904,11,1304,102.33334
6,8607704,11,1304,94.16666
6,8868504,11,1304,103.33334
6,9129304,11,1304,96.83334
6,9390104,11,1304,105.00000
6,9650904,11,1304,91.66666
6,9911704,11,1304,94.66666
6,10172504,11,1304,98.33334
8,1304,11,1304,75.37500
8,262104,11,1304,82.62500
8,522904,11,1304,83.37500
8,783704,11,1304,75.37500
8,1044504,11,1304,71.25000
8,1305304,11,1304,70.75000
8,1566104,11,1304,73.75000
8,1826904,11,1304,84.00000
8,2087704,11,1304,72.37500
8,2348504,11,1304,72.37500
8,2609304,11,1304,70.12500
8,2870104,11,1304,77.37500
8,3130904,11,1304,72.00000
8,3391704,11,1304,76.37500
8,3652504,11,1304,75.00000
8,3913304,11,1304,70.87500
8,4174104,11,1304,71.75000
8,4434904,11,1304,74.25000
8,4695704,11,1304,73.37500
8,4956504,11,1304,72.87500
8,5217304,11,1304,71.50000
8,5478104,11,1304,80.00000
8,5738904,11,1304,75.87500
8,5999704,11,1304,73.62500
8,6260504,11,1304,71.62500
8,6521304,11,1304,70.00000
8,6782104,11,1304,75.25000
8,7042904,11,1304,72.12500
8,7303704,11,1304,75.50000
8,7564504,11,1304,71.50000
8,7825304,11,1304,71.75000
8,8086104,11,1304,70.00000
8,8346904,11,1304,74.62500
8,8607704,11,1304,73.75000
8,8868504,11,1304,75.37500
8,9129304,11,1304,70.75000
8,9390104,11,1304,71.50000
8,9650904,11,1304,72.12500
8,9911704,11,1304,77.25000
8,10172504,11,1304,75.37500
10,1304,11,1304,63.00000
10,262104,11,1304,58.90000
10,522904,11,1304,68.80000
10,783704,11,1304,67.10000
10,1044504,11,1304,64.10000
10,1305304,11,1304,65.80000
10,1566104,11,1304,62.90000
10,1826904,11,1304,55.90000
10,2087704,11,1304,63.60000
10,2348504,11,1304,66.90000
10,2609304,11,1304,64.90000
10,2870104,11,1304,63.10000
10,3130904,11,1304,62.50000
10,3391704,11,1304,65.40000
10,3652504,11,1304,60.30000
10,3913304,11,1304,64.70000
10,4174104,11,1304,57.50000
10,4434904,11,1304,58.10000
10,4695704,11,1304,65.90000
10,4956504,11,1304,59.70000
10,5217304,11,1304,62.20000
10,5478104,11,1304,62.40000
10,5738904,11,1304,64.20000
10,5999704,11,1304,61.40000
10,6260504,11,1304,63.10000
10,6521304,11,1304,58.20000
10,6782104,11,1304,60.90000
10,7042904,11,1304,74.00000
10,7303704,11,1304,63.60000
10,7564504,11,1304,58.70000
10,7825304,11,1304,63.10000
10,8086104,11,1304,70.10000
10,8346904,11,1304,75.10000
10,8607704,11,1304,67.40000
10,8868504,11,1304,75.00000
10,9129304,11,1304,68.40000
10,9390104,11,1304,67.40000
10,9650904,11,1304,62.00000
10,9911704,11,1304,63.70000
10,10172504,11,1304,75.10000
12,1304,11,1304,58.25000
12,262104,11,1304,60.33333
12,522904,11,1304,54.75000
12,783704,11,1304,57.33333
12,1044504,11,1304,56.50000
12,1305304,11,1304,55.41667
12,1566104,11,1304,48.50000
12,1826904,11,1304,55.75000
12,2087704,11,1304,54.91667
12,2348504,11,1304,59.16667
12,2609304,11,1304,53.91667
12,2870104,11,1304,61.66667
12,3130904,11,1304,62.50000
12,3391704,11,1304,49.91667
12,3652504,11,1304,54.58333
12,3913304,11,1304,51.83333
12,4174104,11,1304,59.75000
12,4434904,11,1304,57.58333
12,4695704,11,1304,54.16667
12,4956504,11,1304,52.25000
12,5217304,11,1304,56.00000
12,5478104,11,1304,49.25000
12,5738904,11,1304,51.50000
12,5999704,11,1304,59.00000
12,6260504,11,1304,56.58333
12,6521304,11,1304,54.83333
12,6782104,11,1304,52.08333
12,7042904,11,1304,57.00000
12,7303704,11,1304,55.75000
12,7564504,11,1304,52.91667
12,7825304,11,1304,52.33333
12,8086104,11,1304,52.25000
12,8346904,11,1304,46.83333
12,8607704,11,1304,55.50000
12,8868504,11,1304,56.33333
12,9129304,11,1304,55.75000
12,9390104,11,1304,59.83333
12,9650904,11,1304,58.08333
