NUM_OF_CORE,MORSEL_SIZE,cols,recSize,TimeTaken
42,3773324,5,524,29.11905
42,3878124,5,524,25.21428
42,3982924,5,524,24.38095
42,4087724,5,524,26.35714
44,524,5,524,7.79545
44,105324,5,524,26.45455
44,210124,5,524,28.68182
44,314924,5,524,27.47727
44,419724,5,524,25.47727
44,524524,5,524,23.70455
44,629324,5,524,29.34091
44,734124,5,524,28.61364
44,838924,5,524,32.06818
44,943724,5,524,28.15909
44,1048524,5,524,31.50000
44,1153324,5,524,25.29545
44,1258124,5,524,27.84091
44,1362924,5,524,33.34091
44,1467724,5,524,24.54545
44,1572524,5,524,27.61364
44,1677324,5,524,35.00000
44,1782124,5,524,27.68182
44,1886924,5,524,28.20455
44,1991724,5,524,25.90909
44,2096524,5,524,24.86364
44,2201324,5,524,28.59091
44,2306124,5,524,28.02273
44,2410924,5,524,28.86364
44,2515724,5,524,27.25000
44,2620524,5,524,28.63636
44,2725324,5,524,28.70455
44,2830124,5,524,24.77273
44,2934924,5,524,27.97727
44,3039724,5,524,26.47727
44,3144524,5,524,25.79545
44,3249324,5,524,28.11364
44,3354124,5,524,26.84091
44,3458924,5,524,32.93182
44,3563724,5,524,27.52273
44,3668524,5,524,29.65909
44,3773324,5,524,28.29545
44,3878124,5,524,22.45455
44,3982924,5,524,26.02273
44,4087724,5,524,24.86364
46,524,5,524,8.17391
46,105324,5,524,42.19565
46,210124,5,524,31.34783
46,314924,5,524,28.00000
46,419724,5,524,37.56522
46,524524,5,524,28.04348
46,629324,5,524,28.00000
46,734124,5,524,25.84783
46,838924,5,524,29.82609
46,943724,5,524,31.56522
46,1048524,5,524,24.08696
46,1153324,5,524,23.00000
46,1258124,5,524,25.13043
46,1362924,5,524,33.19565
46,1467724,5,524,27.67391
46,1572524,5,524,29.52174
46,1677324,5,524,27.95652
46,1782124,5,524,26.63043
46,1886924,5,524,31.06522
46,1991724,5,524,29.30435
46,2096524,5,524,25.45652
46,2201324,5,524,23.39130
46,2306124,5,524,29.86957
46,2410924,5,524,26.78261
46,2515724,5,524,25.63043
46,2620524,5,524,22.60870
46,2725324,5,524,27.02174
46,2830124,5,524,30.65217
46,2934924,5,524,27.60870
46,3039724,5,524,27.13043
46,3144524,5,524,26.34783
46,3249324,5,524,25.69565
46,3354124,5,524,28.84783
46,3458924,5,524,32.30435
46,3563724,5,524,26.58696
46,3668524,5,524,25.80435
46,3773324,5,524,27.76087
46,3878124,5,524,27.10870
46,3982924,5,524,23.00000
46,4087724,5,524,27.63043
48,524,5,524,11.97917
48,105324,5,524,29.64583
48,210124,5,524,33.45833
48,314924,5,524,30.10417
48,419724,5,524,31.75000
48,524524,5,524,25.08333
48,629324,5,524,29.18750
48,734124,5,524,28.04167
48,838924,5,524,24.54167
48,943724,5,524,27.95833
48,1048524,5,524,25.85417
48,1153324,5,524,27.35417
48,1258124,5,524,28.60417
48,1362924,5,524,38.50000
48,1467724,5,524,31.93750
48,1572524,5,524,30.33333
48,1677324,5,524,24.47917
48,1782124,5,524,29.10417
48,1886924,5,524,25.41667
48,1991724,5,524,25.81250
48,2096524,5,524,24.58333
48,2201324,5,524,36.66667
48,2306124,5,524,30.56250
48,2410924,5,524,34.56250
48,2515724,5,524,27.50000
48,2620524,5,524,28.35417
48,2725324,5,524,28.64583
48,2830124,5,524,27.68750
48,2934924,5,524,29.27083
48,3039724,5,524,36.04167
48,3144524,5,524,25.83333
48,3249324,5,524,33.37500
48,3354124,5,524,27.83333
48,3458924,5,524,36.45833
48,3563724,5,524,34.39583
48,3668524,5,524,29.47917
48,3773324,5,524,32.58333
48,3878124,5,524,30.52083
48,3982924,5,524,29.56250
48,4087724,5,524,25.50000
2,784,7,784,27.50000
2,157584,7,784,147.00000
2,314384,7,784,69.00000
2,471184,7,784,149.00000
2,627984,7,784,117.00000
2,784784,7,784,151.50000
2,941584,7,784,131.50000
2,1098384,7,784,78.00000
2,1255184,7,784,156.50000
2,1411984,7,784,57.00000
2,1568784,7,784,115.00000
2,1725584,7,784,138.00000
2,1882384,7,784,116.50000
2,2039184,7,784,85.00000
2,2195984,7,784,40.50000
2,2352784,7,784,23.50000
2,2509584,7,784,205.00000
2,2666384,7,784,66.50000
2,2823184,7,784,95.50000
2,2979984,7,784,90.50000
2,3136784,7,784,106.50000
2,3293584,7,784,53.50000
2,3450384,7,784,170.50000
2,3607184,7,784,116.50000
2,3763984,7,784,81.00000
2,3920784,7,784,112.50000
2,4077584,7,784,44.50000
2,4234384,7,784,34.50000
2,4391184,7,784,110.00000
2,4547984,7,784,148.00000
2,4704784,7,784,119.00000
2,4861584,7,784,149.50000
2,5018384,7,784,123.50000
2,5175184,7,784,52.50000
2,5331984,7,784,80.00000
2,5488784,7,784,148.00000
2,5645584,7,784,100.50000
2,5802384,7,784,72.50000
2,5959184,7,784,90.50000
2,6115984,7,784,123.50000
4,784,7,784,83.50000
4,157584,7,784,20.00000
4,314384,7,784,91.00000
4,471184,7,784,80.00000
4,627984,7,784,85.25000
4,784784,7,784,77.50000
4,941584,7,784,36.75000
4,1098384,7,784,98.75000
4,1255184,7,784,62.50000
4,1411984,7,784,78.25000
4,1568784,7,784,39.25000
4,1725584,7,784,79.50000
4,1882384,7,784,91.50000
4,2039184,7,784,84.50000
4,2195984,7,784,48.50000
4,2352784,7,784,39.75000
4,2509584,7,784,56.50000
4,2666384,7,784,82.25000
4,2823184,7,784,78.75000
4,2979984,7,784,64.25000
4,3136784,7,784,47.75000
4,3293584,7,784,39.50000
4,3450384,7,784,32.25000
4,3607184,7,784,50.75000
4,3763984,7,784,43.75000
4,3920784,7,784,33.25000
4,4077584,7,784,20.00000
4,4234384,7,784,69.00000
4,4391184,7,784,26.25000
4,4547984,7,784,68.75000
4,4704784,7,784,92.25000
4,4861584,7,784,24.00000
4,5018384,7,784,38.50000
4,5175184,7,784,40.50000
4,5331984,7,784,83.75000
4,5488784,7,784,59.50000
4,5645584,7,784,60.50000
4,5802384,7,784,81.25000
4,5959184,7,784,74.50000
4,6115984,7,784,30.25000
6,784,7,784,29.00000
6,157584,7,784,29.66667
6,314384,7,784,62.50000
6,471184,7,784,34.50000
6,627984,7,784,28.00000
6,784784,7,784,19.50000
6,941584,7,784,57.33333
6,1098384,7,784,26.50000
6,1255184,7,784,63.83333
6,1411984,7,784,28.16667
6,1568784,7,784,38.66667
6,1725584,7,784,31.66667
6,1882384,7,784,63.16667
6,2039184,7,784,21.66667
6,2195984,7,784,57.33333
6,2352784,7,784,41.66667
6,2509584,7,784,28.66667
6,2666384,7,784,54.50000
6,2823184,7,784,58.00000
6,2979984,7,784,61.66667
6,3136784,7,784,55.66667
6,3293584,7,784,57.50000
6,3450384,7,784,46.16667
6,3607184,7,784,27.33333
6,3763984,7,784,72.33334
6,3920784,7,784,15.00000
6,4077584,7,784,57.66667
6,4234384,7,784,45.66667
6,4391184,7,784,19.83333
6,4547984,7,784,29.50000
6,4704784,7,784,14.16667
6,4861584,7,784,58.33333
6,5018384,7,784,39.83333
6,5175184,7,784,37.00000
6,5331984,7,784,39.83333
6,5488784,7,784,55.83333
6,5645584,7,784,49.50000
6,5802384,7,784,42.66667
6,5959184,7,784,30.66667
6,6115984,7,784,44.00000
8,784,7,784,47.75000
8,157584,7,784,44.37500
8,314384,7,784,38.37500
8,471184,7,784,27.75000
8,627984,7,784,27.62500
8,784784,7,784,17.12500
8,941584,7,784,28.00000
8,1098384,7,784,26.62500
8,1255184,7,784,31.12500
8,1411984,7,784,21.12500
8,1568784,7,784,58.62500
8,1725584,7,784,23.25000
8,1882384,7,784,17.00000
8,2039184,7,784,22.87500
8,2195984,7,784,28.37500
8,2352784,7,784,27.12500
8,2509584,7,784,23.37500
8,2666384,7,784,45.25000
8,2823184,7,784,39.75000
8,2979984,7,784,14.87500
8,3136784,7,784,25.87500
8,3293584,7,784,50.12500
8,3450384,7,784,15.12500
8,3607184,7,784,33.12500
8,3763984,7,784,25.37500
8,3920784,7,784,13.00000
8,4077584,7,784,20.00000
8,4234384,7,784,12.75000
8,4391184,7,784,18.87500
8,4547984,7,784,50.50000
8,4704784,7,784,17.00000
8,4861584,7,784,51.87500
8,5018384,7,784,19.75000
8,5175184,7,784,14.87500
8,5331984,7,784,46.25000
8,5488784,7,784,37.12500
8,5645584,7,784,32.25000
8,5802384,7,784,25.50000
8,5959184,7,784,36.87500
8,6115984,7,784,24.75000
10,784,7,784,37.30000
10,157584,7,784,18.90000
10,314384,7,784,14.90000
10,471184,7,784,28.60000
10,627984,7,784,36.50000
10,784784,7,784,12.30000
10,941584,7,784,32.00000
10,1098384,7,784,33.00000
10,1255184,7,784,20.60000
10,1411984,7,784,20.30000
10,1568784,7,784,36.10000
10,1725584,7,784,13.30000
10,1882384,7,784,31.70000
10,2039184,7,784,34.30000
10,2195984,7,784,22.90000
10,2352784,7,784,24.50000
10,2509584,7,784,23.20000
10,2666384,7,784,24.90000
10,2823184,7,784,43.40000
10,2979984,7,784,31.20000
10,3136784,7,784,25.00000
10,3293584,7,784,16.20000
10,3450384,7,784,23.50000
10,3607184,7,784,18.50000
10,3763984,7,784,26.40000
10,3920784,7,784,39.30000
10,4077584,7,784,13.90000
10,4234384,7,784,26.70000
10,4391184,7,784,23.80000
10,4547984,7,784,37.50000
10,4704784,7,784,38.90000
10,4861584,7,784,20.30000
10,5018384,7,784,21.40000
10,5175184,7,784,11.10000
10,5331984,7,784,18.40000
10,5488784,7,784,38.50000
10,5645584,7,784,19.10000
10,5802384,7,784,28.30000
10,5959184,7,784,40.40000
10,6115984,7,784,17.70000
12,784,7,784,23.66667
12,157584,7,784,15.66667
12,314384,7,784,37.00000
12,471184,7,784,27.58333
12,627984,7,784,18.41667
12,784784,7,784,14.08333
12,941584,7,784,12.58333
12,1098384,7,784,30.00000
12,1255184,7,784,25.58333
12,1411984,7,784,13.66667
12,1568784,7,784,27.00000
12,1725584,7,784,14.08333
12,1882384,7,784,16.75000
12,2039184,7,784,19.33333
12,2195984,7,784,25.33333
12,2352784,7,784,27.25000
12,2509584,7,784,36.66667
12,2666384,7,784,24.58333
12,2823184,7,784,30.50000
12,2979984,7,784,13.75000
12,3136784,7,784,23.00000
12,3293584,7,784,34.50000
12,3450384,7,784,25.08333
12,3607184,7,784,18.83333
12,3763984,7,784,29.33333
12,3920784,7,784,14.16667
12,4077584,7,784,19.75000
12,4234384,7,784,26.33333
12,4391184,7,784,29.00000
12,4547984,7,784,20.91667
12,4704784,7,784,31.75000
12,4861584,7,784,18.08333
12,5018384,7,784,22.83333
12,5175184,7,784,31.16667
12,5331984,7,784,15.58333
12,5488784,7,784,13.25000
12,5645584,7,784,22.25000
12,5802384,7,784,31.75000
12,5959184,7,784,22.08333
12,6115984,7,784,28.00000
14,784,7,784,15.21429
14,157584,7,784,14.50000
14,314384,7,784,17.21428
14,471184,7,784,17.28572
14,627984,7,784,34.50000
14,784784,7,784,17.28572
14,941584,7,784,22.85714
14,1098384,7,784,28.35714
14,1255184,7,784,15.50000
14,1411984,7,784,31.57143
14,1568784,7,784,11.71429
14,1725584,7,784,16.57143
14,1882384,7,784,29.57143
14,2039184,7,784,30.07143
14,2195984,7,784,29.85714
14,2352784,7,784,27.21428
14,2509584,7,784,17.64286
14,2666384,7,784,19.35714
14,2823184,7,784,19.50000
14,2979984,7,784,22.85714
14,3136784,7,784,35.00000
14,3293584,7,784,15.21429
14,3450384,7,784,14.42857
14,3607184,7,784,13.64286
14,3763984,7,784,17.42857
14,3920784,7,784,18.57143
14,4077584,7,784,33.35714
14,4234384,7,784,24.00000
14,4391184,7,784,24.78572
14,4547984,7,784,31.78572
14,4704784,7,784,15.78571
14,4861584,7,784,13.57143
14,5018384,7,784,15.28571
14,5175184,7,784,25.00000
14,5331984,7,784,29.21428
14,5488784,7,784,18.57143
14,5645584,7,784,33.50000
14,5802384,7,784,33.35714
14,5959184,7,784,16.92857
14,6115984,7,784,12.21429
16,784,7,784,24.50000
16,157584,7,784,11.75000
16,314384,7,784,29.43750
16,471184,7,784,19.06250
16,627984,7,784,12.37500
16,784784,7,784,20.50000
16,941584,7,784,30.31250
16,1098384,7,784,24.81250
16,1255184,7,784,9.06250
16,1411984,7,784,17.00000
16,1568784,7,784,10.68750
16,1725584,7,784,29.06250
16,1882384,7,784,29.62500
16,2039184,7,784,21.12500
16,2195984,7,784,24.18750
16,2352784,7,784,21.25000
16,2509584,7,784,20.75000
16,2666384,7,784,17.50000
16,2823184,7,784,17.87500
16,2979984,7,784,22.31250
16,3136784,7,784,26.68750
16,3293584,7,784,16.50000
16,3450384,7,784,16.06250
16,3607184,7,784,26.06250
16,3763984,7,784,26.00000
16,3920784,7,784,20.12500
16,4077584,7,784,21.06250
16,4234384,7,784,28.00000
16,4391184,7,784,17.75000
16,4547984,7,784,24.87500
16,4704784,7,784,18.62500
16,4861584,7,784,15.18750
16,5018384,7,784,25.62500
16,5175184,7,784,18.12500
16,5331984,7,784,14.37500
16,5488784,7,784,29.50000
16,5645584,7,784,15.50000
16,5802384,7,784,22.75000
16,5959184,7,784,22.43750
16,6115984,7,784,15.06250
18,784,7,784,5.50000
18,157584,7,784,25.50000
18,314384,7,784,25.05556
18,471184,7,784,27.11111
18,627984,7,784,20.83333
18,784784,7,784,14.77778
18,941584,7,784,20.11111
18,1098384,7,784,14.83333
18,1255184,7,784,21.77778
18,1411984,7,784,16.38889
18,1568784,7,784,12.11111
18,1725584,7,784,25.77778
18,1882384,7,784,18.55556
18,2039184,7,784,28.05556
18,2195984,7,784,19.44444
18,2352784,7,784,21.66667
18,2509584,7,784,23.11111
18,2666384,7,784,17.55556
18,2823184,7,784,18.44444
18,2979984,7,784,17.72222
18,3136784,7,784,28.16667
18,3293584,7,784,31.83333
18,3450384,7,784,24.27778
18,3607184,7,784,22.55556
18,3763984,7,784,13.05556
18,3920784,7,784,17.22222
18,4077584,7,784,28.27778
18,4234384,7,784,25.00000
18,4391184,7,784,14.83333
18,4547984,7,784,17.16667
18,4704784,7,784,23.11111
18,4861584,7,784,21.33333
18,5018384,7,784,14.44444
18,5175184,7,784,15.55556
18,5331984,7,784,23.05556
18,5488784,7,784,23.11111
18,5645584,7,784,20.44444
18,5802384,7,784,17.00000
18,5959184,7,784,11.16667
18,6115984,7,784,22.94444
20,784,7,784,22.55000
20,157584,7,784,28.95000
20,314384,7,784,23.05000
20,471184,7,784,19.90000
20,627984,7,784,18.20000
20,784784,7,784,15.95000
20,941584,7,784,27.10000
20,1098384,7,784,30.85000
20,1255184,7,784,15.20000
20,1411984,7,784,19.35000
20,1568784,7,784,24.25000
20,1725584,7,784,23.55000
20,1882384,7,784,22.60000
20,2039184,7,784,23.30000
20,2195984,7,784,20.15000
20,2352784,7,784,16.75000
20,2509584,7,784,22.50000
20,2666384,7,784,22.95000
20,2823184,7,784,13.30000
20,2979984,7,784,19.20000
20,3136784,7,784,23.25000
20,3293584,7,784,18.50000
20,3450384,7,784,13.80000
20,3607184,7,784,15.80000
20,3763984,7,784,15.45000
20,3920784,7,784,24.45000
20,4077584,7,784,24.25000
20,4234384,7,784,27.40000
20,4391184,7,784,10.25000
20,4547984,7,784,17.75000
20,4704784,7,784,19.35000
20,4861584,7,784,20.60000
20,5018384,7,784,25.80000
20,5175184,7,784,26.55000
20,5331984,7,784,30.25000
20,5488784,7,784,23.40000
20,5645584,7,784,21.55000
20,5802384,7,784,23.65000
20,5959184,7,784,26.30000
20,6115984,7,784,17.15000
22,784,7,784,5.90909
22,157584,7,784,16.50000
22,314384,7,784,16.68182
22,471184,7,784,15.68182
22,627984,7,784,19.59091
22,784784,7,784,24.13636
22,941584,7,784,12.90909
22,1098384,7,784,23.86364
22,1255184,7,784,28.72727
22,1411984,7,784,12.77273
22,1568784,7,784,28.04545
22,1725584,7,784,15.18182
22,1882384,7,784,11.18182
22,2039184,7,784,23.54545
22,2195984,7,784,23.95455
22,2352784,7,784,18.00000
22,2509584,7,784,18.00000
22,2666384,7,784,30.36364
22,2823184,7,784,19.31818
22,2979984,7,784,23.68182
22,3136784,7,784,21.95455
22,3293584,7,784,24.36364
22,3450384,7,784,19.31818
22,3607184,7,784,20.77273
22,3763984,7,784,28.72727
22,3920784,7,784,17.27273
22,4077584,7,784,29.31818
22,4234384,7,784,19.50000
22,4391184,7,784,26.04545
22,4547984,7,784,16.04545
22,4704784,7,784,17.45455
22,4861584,7,784,21.27273
22,5018384,7,784,16.00000
22,5175184,7,784,30.22727
22,5331984,7,784,20.18182
22,5488784,7,784,20.81818
22,5645584,7,784,29.40909
22,5802384,7,784,19.13636
22,5959184,7,784,19.27273
22,6115984,7,784,22.63636
24,784,7,784,8.12500
24,157584,7,784,24.75000
24,314384,7,784,11.45833
24,471184,7,784,21.79167
24,627984,7,784,23.25000
24,784784,7,784,15.83333
24,941584,7,784,18.62500
24,1098384,7,784,15.37500
24,1255184,7,784,21.00000
24,1411984,7,784,27.16667
24,1568784,7,784,20.08333
24,1725584,7,784,18.62500
24,1882384,7,784,28.70833
24,2039184,7,784,17.54167
24,2195984,7,784,20.04167
24,2352784,7,784,12.79167
24,2509584,7,784,16.66667
24,2666384,7,784,24.37500
24,2823184,7,784,16.83333
24,2979984,7,784,18.54167
24,3136784,7,784,15.25000
24,3293584,7,784,12.41667
24,3450384,7,784,20.37500
24,3607184,7,784,24.58333
24,3763984,7,784,18.08333
24,3920784,7,784,14.37500
24,4077584,7,784,18.12500
24,4234384,7,784,18.04167
24,4391184,7,784,23.41667
24,4547984,7,784,19.20833
24,4704784,7,784,22.00000
24,4861584,7,784,14.00000
24,5018384,7,784,18.00000
24,5175184,7,784,18.12500
24,5331984,7,784,28.62500
24,5488784,7,784,13.33333
24,5645584,7,784,12.29167
24,5802384,7,784,17.54167
24,5959184,7,784,27.95833
24,6115984,7,784,23.54167
26,784,7,784,9.61539
26,157584,7,784,20.92308
26,314384,7,784,14.69231
26,471184,7,784,19.38461
26,627984,7,784,17.84615
26,784784,7,784,16.30769
26,941584,7,784,19.57692
26,1098384,7,784,14.96154
26,1255184,7,784,21.50000
26,1411984,7,784,21.53846
26,1568784,7,784,19.69231
26,1725584,7,784,22.46154
26,1882384,7,784,23.00000
26,2039184,7,784,19.15385
26,2195984,7,784,18.19231
26,2352784,7,784,28.73077
26,2509584,7,784,27.23077
26,2666384,7,784,19.23077
26,2823184,7,784,21.76923
26,2979984,7,784,26.61539
26,3136784,7,784,20.57692
26,3293584,7,784,18.50000
26,3450384,7,784,15.80769
26,3607184,7,784,23.38461
26,3763984,7,784,26.23077
26,3920784,7,784,18.30769
26,4077584,7,784,11.23077
26,4234384,7,784,23.46154
26,4391184,7,784,21.88461
26,4547984,7,784,18.15385
26,4704784,7,784,24.69231
26,4861584,7,784,21.30769
26,5018384,7,784,14.92308
26,5175184,7,784,20.00000
26,5331984,7,784,26.96154
26,5488784,7,784,24.53846
26,5645584,7,784,22.80769
26,5802384,7,784,18.26923
26,5959184,7,784,15.69231
26,6115984,7,784,17.11539
28,784,7,784,10.07143
28,157584,7,784,20.00000
28,314384,7,784,20.14286
28,471184,7,784,18.00000
28,627984,7,784,16.92857
28,784784,7,784,17.75000
28,941584,7,784,27.78572
28,1098384,7,784,17.60714
28,1255184,7,784,22.39286
28,1411984,7,784,13.46429
28,1568784,7,784,11.67857
28,1725584,7,784,25.82143
28,1882384,7,784,12.71429
28,2039184,7,784,16.64286
28,2195984,7,784,15.67857
28,2352784,7,784,23.39286
28,2509584,7,784,28.07143
28,2666384,7,784,22.46428
28,2823184,7,784,26.82143
28,2979984,7,784,21.39286
28,3136784,7,784,22.10714
28,3293584,7,784,28.64286
28,3450384,7,784,31.42857
28,3607184,7,784,15.64286
28,3763984,7,784,18.92857
28,3920784,7,784,15.57143
28,4077584,7,784,18.32143
28,4234384,7,784,14.89286
28,4391184,7,784,21.89286
28,4547984,7,784,16.85714
28,4704784,7,784,16.32143
28,4861584,7,784,15.53571
28,5018384,7,784,20.85714
28,5175184,7,784,24.67857
28,5331984,7,784,17.60714
28,5488784,7,784,25.78572
28,5645584,7,784,25.14286
28,5802384,7,784,26.67857
28,5959184,7,784,19.60714
28,6115984,7,784,22.07143
30,784,7,784,13.10000
30,157584,7,784,25.66667
30,314384,7,784,24.23333
30,471184,7,784,17.00000
30,627984,7,784,19.10000
30,784784,7,784,22.90000
30,941584,7,784,17.43333
30,1098384,7,784,21.50000
30,1255184,7,784,14.46667
30,1411984,7,784,21.96667
30,1568784,7,784,13.30000
30,1725584,7,784,25.96667
30,1882384,7,784,28.46667
30,2039184,7,784,18.73333
30,2195984,7,784,17.13333
30,2352784,7,784,22.70000
30,2509584,7,784,23.40000
30,2666384,7,784,28.13333
30,2823184,7,784,21.03333
30,2979984,7,784,27.03333
30,3136784,7,784,20.70000
30,3293584,7,784,17.16667
30,3450384,7,784,17.70000
30,3607184,7,784,19.86667
30,3763984,7,784,19.60000
30,3920784,7,784,21.56667
30,4077584,7,784,19.06667
30,4234384,7,784,21.13333
30,4391184,7,784,21.20000
30,4547984,7,784,18.90000
30,4704784,7,784,16.16667
30,4861584,7,784,24.63333
30,5018384,7,784,28.46667
30,5175184,7,784,25.13333
30,5331984,7,784,15.60000
30,5488784,7,784,25.00000
30,5645584,7,784,15.10000
30,5802384,7,784,20.40000
30,5959184,7,784,21.20000
30,6115984,7,784,16.43333
32,784,7,784,14.12500
32,157584,7,784,25.50000
32,314384,7,784,20.50000
32,471184,7,784,18.34375
32,627984,7,784,19.46875
32,784784,7,784,25.15625
32,941584,7,784,23.09375
32,1098384,7,784,18.40625
32,1255184,7,784,22.68750
32,1411984,7,784,18.62500
32,1568784,7,784,25.06250
32,1725584,7,784,29.09375
32,1882384,7,784,22.84375
32,2039184,7,784,27.28125
32,2195984,7,784,28.18750
32,2352784,7,784,22.03125
32,2509584,7,784,22.84375
32,2666384,7,784,18.53125
32,2823184,7,784,23.46875
32,2979984,7,784,27.87500
32,3136784,7,784,18.90625
32,3293584,7,784,27.56250
32,3450384,7,784,26.25000
32,3607184,7,784,17.75000
32,3763984,7,784,23.31250
32,3920784,7,784,16.18750
32,4077584,7,784,23.87500
32,4234384,7,784,26.18750
32,4391184,7,784,18.43750
32,4547984,7,784,19.75000
32,4704784,7,784,25.00000
32,4861584,7,784,23.06250
32,5018384,7,784,22.50000
32,5175184,7,784,17.93750
32,5331984,7,784,22.46875
32,5488784,7,784,20.00000
32,5645584,7,784,23.75000
32,5802384,7,784,19.46875
32,5959184,7,784,22.25000
32,6115984,7,784,22.78125
34,784,7,784,15.26471
34,157584,7,784,17.82353
34,314384,7,784,22.00000
34,471184,7,784,25.82353
34,627984,7,784,21.88235
34,784784,7,784,23.52941
34,941584,7,784,20.85294
34,1098384,7,784,23.11765
34,1255184,7,784,21.11765
34,1411984,7,784,25.41176
34,1568784,7,784,24.00000
34,1725584,7,784,21.64706
34,1882384,7,784,20.91176
34,2039184,7,784,23.14706
34,2195984,7,784,24.61765
34,2352784,7,784,23.02941
34,2509584,7,784,22.32353
34,2666384,7,784,29.94118
34,2823184,7,784,20.14706
34,2979984,7,784,19.88235
34,3136784,7,784,25.20588
34,3293584,7,784,18.85294
34,3450384,7,784,28.38235
34,3607184,7,784,23.52941
34,3763984,7,784,19.08824
34,3920784,7,784,22.88235
34,4077584,7,784,21.38235
34,4234384,7,784,27.14706
34,4391184,7,784,26.85294
34,4547984,7,784,21.94118
34,4704784,7,784,18.55882
34,4861584,7,784,21.02941
34,5018384,7,784,21.32353
34,5175184,7,784,22.85294
34,5331984,7,784,22.17647
34,5488784,7,784,18.55882
34,5645584,7,784,23.17647
34,5802384,7,784,21.97059
34,5959184,7,784,22.02941
34,6115984,7,784,22.55882
36,784,7,784,14.52778
36,157584,7,784,21.52778
36,314384,7,784,28.77778
36,471184,7,784,28.08333
36,627984,7,784,21.25000
36,784784,7,784,22.58333
36,941584,7,784,24.27778
36,1098384,7,784,22.11111
36,1255184,7,784,26.33333
36,1411984,7,784,24.08333
36,1568784,7,784,21.52778
36,1725584,7,784,19.77778
36,1882384,7,784,30.52778
36,2039184,7,784,20.16667
36,2195984,7,784,22.25000
36,2352784,7,784,23.55556
36,2509584,7,784,18.83333
36,2666384,7,784,32.13889
36,2823184,7,784,21.69444
36,2979984,7,784,27.61111
36,3136784,7,784,22.91667
36,3293584,7,784,23.25000
36,3450384,7,784,22.58333
36,3607184,7,784,23.88889
36,3763984,7,784,21.30556
36,3920784,7,784,20.72222
36,4077584,7,784,23.16667
36,4234384,7,784,20.00000
36,4391184,7,784,28.69444
36,4547984,7,784,18.80556
36,4704784,7,784,20.55556
36,4861584,7,784,24.27778
36,5018384,7,784,20.02778
36,5175184,7,784,24.52778
36,5331984,7,784,21.27778
36,5488784,7,784,22.94444
36,5645584,7,784,22.69444
36,5802384,7,784,23.83333
36,5959184,7,784,22.19444
36,6115984,7,784,20.11111
38,784,7,784,12.89474
38,157584,7,784,28.31579
38,314384,7,784,20.78947
38,471184,7,784,20.81579
38,627984,7,784,22.73684
38,784784,7,784,23.31579
38,941584,7,784,28.71053
38,1098384,7,784,24.21053
38,1255184,7,784,26.73684
38,1411984,7,784,29.68421
38,1568784,7,784,33.23684
38,1725584,7,784,24.05263
38,1882384,7,784,22.26316
38,2039184,7,784,19.97368
38,2195984,7,784,27.00000
38,2352784,7,784,22.00000
38,2509584,7,784,27.63158
38,2666384,7,784,20.60526
38,2823184,7,784,24.31579
38,2979984,7,784,21.02632
38,3136784,7,784,23.65789
38,3293584,7,784,23.26316
38,3450384,7,784,22.81579
38,3607184,7,784,17.89474
38,3763984,7,784,26.26316
38,3920784,7,784,26.97368
38,4077584,7,784,30.81579
38,4234384,7,784,21.65789
38,4391184,7,784,24.92105
38,4547984,7,784,19.57895
38,4704784,7,784,25.68421
38,4861584,7,784,24.07895
38,5018384,7,784,25.44737
38,5175184,7,784,25.13158
38,5331984,7,784,27.23684
38,5488784,7,784,24.13158
38,5645584,7,784,25.68421
38,5802384,7,784,30.23684
38,5959184,7,784,25.63158
38,6115984,7,784,26.86842
40,784,7,784,16.17500
40,157584,7,784,19.40000
40,314384,7,784,28.75000
40,471184,7,784,26.45000
40,627984,7,784,28.30000
40,784784,7,784,23.37500
40,941584,7,784,26.97500
40,1098384,7,784,24.90000
40,1255184,7,784,24.17500
40,1411984,7,784,28.07500
40,1568784,7,784,26.42500
40,1725584,7,784,23.32500
40,1882384,7,784,28.50000
40,2039184,7,784,21.42500
40,2195984,7,784,23.77500
40,2352784,7,784,24.52500
40,2509584,7,784,26.05000
40,2666384,7,784,28.30000
40,2823184,7,784,28.07500
40,2979984,7,784,18.70000
40,3136784,7,784,31.07500
40,3293584,7,784,24.95000
40,3450384,7,784,24.42500
40,3607184,7,784,24.27500
40,3763984,7,784,26.15000
40,3920784,7,784,24.52500
40,4077584,7,784,31.00000
40,4234384,7,784,25.57500
40,4391184,7,784,26.85000
40,4547984,7,784,24.17500
40,4704784,7,784,32.55000
40,4861584,7,784,26.75000
40,5018384,7,784,22.20000
40,5175184,7,784,28.75000
40,5331984,7,784,22.72500
40,5488784,7,784,20.27500
40,5645584,7,784,27.77500
40,5802384,7,784,24.10000
40,5959184,7,784,28.07500
40,6115984,7,784,23.10000
42,784,7,784,13.52381
42,157584,7,784,26.95238
42,314384,7,784,29.33333
42,471184,7,784,24.92857
42,627984,7,784,25.19048
42,784784,7,784,28.14286
42,941584,7,784,30.73809
42,1098384,7,784,24.14286
42,1255184,7,784,23.90476
42,1411984,7,784,29.64286
42,1568784,7,784,19.83333
42,1725584,7,784,22.02381
42,1882384,7,784,31.88095
42,2039184,7,784,26.57143
42,2195984,7,784,24.52381
42,2352784,7,784,28.76191
42,2509584,7,784,29.42857
42,2666384,7,784,26.64286
42,2823184,7,784,25.35714
42,2979984,7,784,28.78572
